train_pred,test_pred
652.9666604368341,634.3868674358691
632.8889941655831,525.716105143276
633.6625171933467,613.4705930055268
625.2740255333567,647.1618023171003
578.9906595128394,647.2680271962863
532.1224383213099,667.7577188756758
639.1723804471397,616.2531645392643
604.1183068397152,599.4820092294176
589.829233922192,624.8732766540346
612.5105360436618,618.485031631432
652.6823720560521,641.4921794456376
578.9702611320567,632.8362811748268
653.0214999915877,668.0731854125472
582.3423265588378,613.4412788184903
579.8557187996188,624.805976441937
629.9505891722207,665.6990493321899
666.3448505607026,628.831321130424
646.6400897426771,528.7524575062768
643.9356341132074,661.9023321854689
686.5810556579436,661.7795442486417
620.4026868027104,615.7971679053624
631.8312855349137,636.5630815060396
639.6146744388961,673.7118648566542
623.0365659643818,660.5284695455582
646.3644717104506,660.0847482781903
586.5790835561727,560.7153596069305
589.29711669766,664.4272003127166
580.4933023311513,586.3406561971084
665.5627953284294,637.2719572101051
651.219478071441,576.4567082495644
568.4510641582353,669.2103440387766
593.6698738878083,616.4652489920416
661.4523521796347,626.3278332673025
580.871138359663,666.0337073123304
538.2147976652246,641.5706003441006
544.0768194626081,654.9403003778197
638.5749770620808,656.5622381136963
654.438898887559,568.721964139538
586.9340076198079,568.266131365792
630.3900680606014,608.765334319344
617.6270275393807,656.6906605080864
636.2549762024759,580.7359068748191
640.6944301503885,620.8774796478639
685.8545269694625,622.113554036745
663.955028752467,546.3727432844887
539.5950989889341,625.132575340926
609.3429058091964,569.81728358125
650.1612950383552,648.0735405455463
592.5256472963066,598.0435283342351
591.6157030329748,629.9870159269815
644.8030860583857,578.3597774699915
593.6136069134237,667.2364639386362
629.8792803768641,586.8284562416533
546.9975140876164,608.8904132026946
644.9057062640254,612.0756516806342
612.9062243425614,543.2200823003393
616.5889432767152,565.9135756290228
643.8019711061378,537.7543226295599
607.6609649149184,635.4408613838757
619.8688373231848,567.3513658687724
623.9052789692929,618.4627046228454
560.3014636975997,611.1335199802209
598.2989447685544,615.2602150380665
675.0427862623478,619.1037748527108
631.1055842985211,565.3494061091549
650.8325455364937,656.2284355225742
588.3388698982914,652.5678782214695
556.2533144272921,627.661584317933
601.717013651233,534.7266905998245
584.7692180280399,611.2859603992126
652.0608438135914,577.204540323406
538.342768262572,633.8879127443192
547.67097658136,666.8218155820374
552.0309982010881,621.2057446315448
608.5225578637809,658.9469862337172
551.9981268609865,595.9763097586749
620.0549253048772,657.4250070200105
621.4778233306326,615.5412414157969
635.1959142039012,653.5073476500805
566.7509650109758,632.9992512944251
611.5659615142615,616.328302980924
615.0981024089295,656.0266241261245
632.3817972227414,569.2547409584437
657.5970577555821,644.279437020894
659.009478103783,600.8239406564603
598.4477259730776,642.898069742313
534.6944585038872,621.6500423458085
625.2673234662499,642.1345432690579
587.9386928285331,656.9295076329315
593.2587672999118,666.7394718832898
586.3238614403808,662.4176694240732
598.6120328346351,628.1772228492875
647.2519661172951,613.1694561439521
644.8475084671333,487.9305100577177
582.6797043282693,597.5183803905605
667.223396476737,633.698528490793
583.9264136798789,630.8664808340625
641.8687581219455,593.2015598615889
589.4278780500595,635.3837726763483
626.7978257161226,672.4437572510385
582.5579013477693,639.3122318615652
569.5647593108744,632.8029043626436
618.8197599648931,643.8532406590123
673.4069886100677,645.3509782671371
573.5454782363312,568.2718489220736
607.5706454989158,631.8612837992655
648.9202201932327,645.0939725818772
625.3479012349296,577.5786145904478
624.0042070188389,591.9830727361586
655.7131298784975,645.1714442313469
638.3322443149889,628.263456702304
544.1072425855411,599.4214234207698
655.4678708706476,658.9184122505728
653.5677737563336,648.7297683478857
636.9617476478367,623.28526660479
641.2324104031029,644.6801137068559
638.2634725342501,646.3825136208316
623.8837729120862,621.2914000111678
602.9473480983974,660.0658068252999
634.1408214069684,579.7515104361706
658.9378509692083,598.3219015496155
642.6635341893156,604.6435137451061
559.034572245957,546.626479194855
577.5691453517938,616.5237966184457
597.384972043908,625.0756615529847
604.2550935737108,582.5959507953577
651.5163410036223,574.5862291956946
631.920643385205,629.7662657652634
610.6402909124057,594.5864535439499
651.1512420719275,565.8523943909056
529.0302022401917,658.6644770404238
638.830524816374,609.8068816383183
628.864624694871,639.648218385456
529.4155131466584,637.7791134651372
659.5507326331928,603.8655155336729
648.2177109311597,658.7001466466081
611.5330204564782,574.4076383021591
609.9789358598,591.0533003796836
644.9134429367464,607.5492348264955
618.6864353368544,636.3673254598943
636.8668768571207,612.800860873476
601.4533246859655,560.955765297889
632.0803637699805,668.1618802195121
660.8465615295491,644.7208761951915
643.3309696012875,566.267960082992
653.1306770622991,653.7318625638109
611.0973486890288,657.8849717110977
606.2902977690534,643.080068590483
660.482822761559,637.5651217708188
640.1012510706303,653.2610827143251
589.6432444173229,601.9618818953508
622.423113121431,659.1521875305468
610.5517766655807,511.2808838272408
578.5988286244057,636.191170138604
645.0809012311358,617.647530833361
543.7701968264025,578.0374355617556
598.6422094081744,579.8692845259445
661.402377034519,569.2547139960178
625.4198546243218,661.3640768087264
588.431289880907,631.7841966812476
646.7169573146831,611.564955346025
633.9627733699709,677.450252299874
608.3797113669865,640.1044759524468
607.5462861646446,665.2923616749943
601.3765606489853,653.0568366516388
610.0059800819394,631.6410699739807
626.912375217772,651.690481926325
643.2271194013368,547.6342993093779
649.9882089828011,659.1595403348722
608.8070704240602,653.8886398331872
658.8147671146504,675.1489988645673
615.421216176621,639.2944273133755
608.1072223049412,631.1108637099015
646.6735110419421,616.2594313824815
612.3819481445826,649.6219433050117
674.0628177358885,632.9084983530299
619.2980059953793,558.7082826228934
631.5503929313448,643.8199172387496
630.2352646861857,645.444235123374
659.3075894911098,630.1433718279807
641.1710327507667,625.5036437351825
605.8701900649736,602.2308606500658
647.4779637161184,572.360231931191
676.2503176179013,648.7675264232432
565.1483976462238,602.3414069234975
613.856425000083,564.4206440734766
622.084344412568,616.2713484366516
510.1789575644299,675.4473119920024
611.4831030419302,594.8737265323812
634.0295778907758,616.2006814449612
619.9234357973102,641.0659519765903
558.8236716216535,646.1690040259114
645.1319644115949,549.2971197848553
638.3112306465093,641.8095976245972
660.2102332742693,643.3416484909659
650.3634782566243,652.4556638542474
642.257813900212,656.7247057095472
652.2483914305892,589.8273907043836
600.4639129354221,598.8009435361771
617.6655762930988,638.8961670787543
638.1911564852093,656.2277619679392
547.4729264613778,501.27191768872336
610.746518621194,617.0459853642333
629.8852386835384,551.127934268642
620.1177036748295,528.0299456676828
631.3550611390617,607.7022631817401
541.7282966800927,654.6967192817312
661.9965031046773,643.4700965283243
611.2273737110702,641.8078424597779
667.0810002713841,664.6648078990786
587.2549847356394,638.229040592208
650.5119949818568,664.3807916069843
681.779679710916,577.9306688670658
614.4339320685741,648.233280839548
602.3516438846126,651.2875240166403
631.8750175493133,601.9277254778926
656.2223407624822,590.7622758926594
645.7724019682989,657.9248912072624
587.707810576533,641.4509036582497
673.6257132293389,598.9020025079501
645.9338546606169,590.4986232186429
645.54519110911,650.1346501110612
631.2263453910367,569.2016441117917
538.5240224310778,681.0054221333255
605.7047870130515,635.7131405011827
603.4278509673192,630.340292618488
623.3404448919829,666.843376043758
557.2863856573485,573.1483871394946
640.6726355623048,512.9993435737296
623.9639713397959,637.4723415507473
661.6169128008927,669.0972597662379
638.630917078604,616.8771879721318
562.1825844214718,592.3017419258535
646.1002165087518,584.3546523359753
635.7431588581926,560.6847127337539
649.146719442045,652.5818605520602
626.0392403162458,630.5578071694321
552.4742218104544,644.1919950739373
559.0298232998593,606.3621851101976
636.1770162019702,632.3354644741532
639.140259861503,649.0718168212782
639.6269839643217,638.3645534847899
605.196400041969,516.6003198481794
636.3473867940799,615.3059006601972
628.4790934326655,629.0537803712955
644.3058816678371,585.6366125854986
669.4468108591634,654.9563613243281
667.4414061158232,623.1181834864396
563.0284754427308,636.8594370875571
617.8210882679988,656.3932076921799
560.3073862908007,571.0945624604543
570.7418885027399,665.4453060613816
529.2102010418807,614.6601129843928
600.2703903980323,582.9080495108699
616.2862740960104,643.5309472557334
641.2173860233734,661.3995949920688
543.8443808465258,567.5663906680741
653.182771154654,607.9443092542498
661.9461545622435,630.4863738218177
670.5393781485083,666.6742652285833
648.7634143715007,651.1391167038976
560.9676523643426,641.0337295078115
636.9933187403279,608.7617454729324
643.4407564505455,671.822572321992
623.5133033235162,585.5522709694598
598.4722597804524,536.6474991757507
649.6391894244751,629.4705117990734
647.1933383643998,613.0851075804906
621.6190286163514,623.6975575707654
601.8282479084264,645.9988725733035
655.492412624583,592.7360175223416
632.950542759667,610.4320602453965
539.6604361016965,658.4944008412061
629.9081134820221,576.7895482299951
654.0109229171851,649.6778734317329
625.260535055928,665.383663360886
602.7382421111865,670.6382966154888
647.6083527949704,672.3028396415946
639.2591503831695,667.6909727453915
534.4629843880175,633.8906075135668
563.1049443005041,556.6390048975983
664.1109860325132,628.1529582312176
655.2863037816354,618.083716664661
584.2778496993401,636.8287919482253
646.161779765486,618.012984332506
608.6656666531431,577.3765648160521
520.2942067928134,658.1115981751916
619.5487573636644,658.1501922759296
548.2592560445269,659.7631091347324
594.1153177466261,649.7628151455859
564.3922704077478,645.0472490529097
629.8427952054838,633.6389619200074
648.9724809596429,583.2151138710149
645.1910432282704,583.200682097569
607.2964843268119,618.3658487245965
644.2058345982052,643.5777994930551
607.099485876046,634.4948798977923
655.8285387521488,610.850557461059
574.3538104352403,596.4307580906951
653.9006090283643,581.4995155067218
637.2008887139219,596.4204140385167
668.4060905075681,617.1063410153137
672.5581787741127,570.0796522742596
661.3526899557199,655.0808178833074
598.839409164441,654.7200605462771
549.6204634468174,614.0974096603055
653.5614968526586,540.0016844683295
640.117554890193,648.9457499722783
519.8954244245909,641.4915525330345
590.76698028113,637.4180354270078
654.2671537331694,663.9339248540971
626.8797322064257,663.9144587741929
615.9158093209433,658.7702738266648
598.4438681085296,612.0228850242386
626.3210168516677,629.5229627111049
625.9198650804408,595.6414075200897
570.9248169695888,597.0506005033375
592.4456256879544,644.4192813307602
628.3912049000782,553.0454886260596
616.6921191763071,630.5341788573362
676.0697932048737,572.8746426856626
666.1664580333079,637.0755671065646
545.1867287973695,589.9030640335747
597.8582320316506,654.9566269470909
626.3605185622176,582.3011667453001
647.2184015018556,662.1074025535984
615.7503561596081,658.2820738143972
654.2492105482647,608.4079377915976
641.8129975272836,586.0767605208357
668.583091820938,625.4083605131069
647.7193517570946,622.9690813547486
586.4667324123816,517.3118951783736
588.2297614572278,523.0797144779826
638.1862491507903,633.1930039197504
675.9711376430021,644.9484548346329
616.6916132029656,619.7681018827577
559.5025949331714,641.1782534480077
571.8318637487016,616.616136428402
600.7085327634338,635.4150864834722
666.2498001030693,631.402781808584
547.8976605617383,616.0251100937145
639.1884918943279,569.039048779341
601.2881820522894,637.7019155763538
619.0317090627501,639.2436615190597
557.2182565672864,622.6979037844242
598.632744057555,617.275620574178
658.4537396569414,594.2049096608008
579.6960145352876,613.5575465514884
609.67436844141,530.5347530608497
595.8033809893598,643.106937861783
635.2758093647514,582.3524787610515
648.2107441248835,644.802081854939
658.2540010856628,581.4400504041163
653.0310704763439,620.7822939819483
611.8215528767668,656.8101808584581
649.7928426340637,651.1872723473506
624.9092950503464,581.8979765134766
543.3935959427738,633.0800608046977
617.3370751898021,563.242946622866
611.2225220850542,658.863108386802
623.2786537000883,636.8296858339571
639.0881334840208,661.6205815469466
598.9424016427304,655.4161952676551
606.688717531627,656.1218796740277
518.8349306526294,647.5915044176194
607.284836149278,639.1056279804819
654.5120469019665,637.8707221876641
612.2187405656022,651.402449592079
640.9153428602842,578.1374325349294
621.1654217183147,622.2960310194522
611.2712674375631,631.4887755841099
616.4731699752673,630.1051075053168
642.917461338126,635.5806619486779
587.7159367924148,647.6193193525517
558.546100572545,626.9918666965607
575.26893732683,671.0505048442014
659.5060132373823,654.6344058418501
670.17369428826,629.2863527484915
613.7076497280653,569.7360795825896
650.4991031339755,612.7156063258061
610.4459666271048,618.7191655198984
590.4349281909629,584.8555392509036
653.4185405598349,660.6320174038804
610.3726902323655,615.8137562711556
616.4241016273144,661.3009513769272
609.8682480165717,637.4611696632899
620.6054542148416,583.4810811243166
623.0510771397985,650.6436748157183
610.54663262962,665.521101344707
626.699875781032,654.6158156518159
550.3086209100478,643.4023885082586
642.2813146571848,622.4062838552669
638.6485944263437,549.6216518061462
625.3914135461791,580.0427068805723
587.4538860767819,618.1591020380965
598.7539948248466,609.0138894353822
623.7322015298828,640.4991495700107
577.9155169262676,610.8547103155956
681.5570651035041,621.8783720429512
598.6512386182939,621.302598452571
654.0721702731496,584.6773420505954
673.7217048198705,559.3536806851857
649.917911037993,658.8196071460661
617.1976759864955,560.4520246881658
605.1481509492653,581.5951576685059
643.7520101170313,654.464050542013
636.4285139874188,614.0689930493269
622.0332789817219,654.375678793497
595.2236822859372,640.4715391114402
550.8312253588118,623.753649686367
605.9829901820622,563.4042405417268
633.5083565345692,534.2368607829192
653.1537653674085,614.1175695546666
527.5256869991136,607.7555846627117
653.4657647733943,649.1160984702726
661.4299219313949,592.3675148294684
663.9087328158679,661.6369606428156
620.6538558759806,599.9696358208737
629.1143140181149,646.9310058938293
530.7114290266034,576.6991734271769
644.5216200431477,643.7842532458833
638.4552296097715,553.0865876861587
575.8264873514206,641.175319313829
633.6025024149748,604.8295675554396
598.8628590840681,539.6500614283752
608.0436652545148,554.8133420923111
596.6831433019232,656.6251602461169
647.5387866491271,574.8684435644554
610.7307184341295,641.6594250810879
580.3664334560873,554.5541797199318
652.445576717753,632.159383281069
614.1388017927356,577.2474273706035
630.4386610145812,594.8879763943435
569.5193855089473,644.2402048309948
593.8160779277069,638.9744001664592
600.8684886865676,660.6495481069533
616.233570580498,647.5883649602386
666.9017761688049,605.4378098177236
625.8632814955176,649.5356188210958
569.4154476820598,640.6866158880324
673.7685550066136,645.2041722992876
686.5059757853339,634.0779800583216
636.7132278170388,664.0453956296614
635.3075953811078,618.2666810292246
630.5984527013304,632.8037646714523
628.9055910038348,637.5813675771144
659.5890844933137,636.3432070873852
623.8235951856865,632.8540799506906
567.2899679001648,616.265929440073
586.7717842252569,598.1206944756134
637.4253048148831,674.2816343481853
588.7308249950281,588.0169701643301
614.6536733945089,648.2489825287988
604.8110645045316,560.1691255429444
638.0139148271762,660.5021746859713
652.832546567535,636.6233952421575
483.9987176921813,667.3111488175397
645.6511190222088,641.8993052603759
659.7727442499287,617.9082416076795
588.3777801076349,628.8887275964256
659.4750936281644,662.4739416223036
676.7957758801498,563.840100553678
565.9497541002477,579.6057205315585
586.3539896925939,653.1703650478105
630.1400382104649,623.947401034569
642.621366396749,620.3154181410277
614.3083846784853,654.5822240345549
688.3657048290681,588.128782549368
621.284859970745,537.4028494285851
617.3833343436232,555.2825921142755
642.2500965785009,553.509060300706
632.1533365709797,658.003440071577
606.9188058446897,633.3678476234671
656.01143724079,647.0175902609578
631.1823109216898,618.4964511592742
645.5368583970488,605.5001300854736
570.7836784639726,579.3721664618203
524.3514195214033,547.6270171981384
592.7592585824253,618.4855423003012
625.382619281178,674.5942531620651
570.7872645187085,623.5377740542386
618.3059167961977,631.8273322556066
613.739717204688,619.4457544232679
598.9749390147142,648.4251601389292
639.2791607113788,546.9657373935444
663.339427147656,625.143835599041
674.4630220926055,624.1173337561879
669.9785635205593,668.4200606679178
629.6949691152979,674.5992088574052
648.3408636372751,624.0484344240318
659.2985086119002,608.0497890885619
586.6871449406937,536.8476028545801
581.1705154229395,647.5700871656625
661.5421301947425,648.0025405999061
552.0625519772728,636.0056405610741
635.1345465719785,624.5921040199275
609.4076213337133,602.0923926907851
639.2210668723901,641.078360482698
597.532853336508,557.3223572079314
609.9504638740582,614.5172980246164
619.6075001146104,648.0503723507487
559.8387172458962,594.2102434340635
622.153767970863,627.6680182035456
630.6486406043571,599.6344031835954
624.7645792242596,643.220969444326
609.7469638080009,552.9691544245954
598.8802240581706,617.1787965640834
638.4293537554516,640.9904403089631
665.3618070212023,609.733998811733
672.0644773897827,643.8677582437701
632.1682011875189,664.4931428412457
628.7134405954966,599.2821832196272
614.0401031807412,549.5182397636564
534.4285765342129,618.482921540328
606.8131124630497,640.1533132498197
567.87089612761,629.5022525553993
573.5406842763919,638.2422496155962
591.3478704056606,655.1175344696517
610.9715641077863,640.7361055775029
604.522217530149,605.4541876544602
661.4405548677711,579.5911218244592
640.556887280624,602.3497147049732
603.156215617783,659.08779169976
640.0470393570049,552.9759769007076
574.2715564632381,656.3743887495368
638.4005412721891,533.8049808967086
609.6043373012125,653.5172030831193
643.1761490964896,673.6857112363009
648.3479598403604,610.7887476369675
562.0635508622914,640.1003205506356
624.312505806222,665.1378449184159
613.9355060244769,667.4619692612371
556.239726769872,647.7869093386897
664.5516487219155,630.3793404798931
600.1649925031538,651.2003180441552
598.9343239622563,653.3645071505318
651.1294152585202,516.8609126134395
555.0985615343025,643.2398011189489
657.5885533204022,575.828762085225
632.9944394915377,646.3935155649647
655.312753738393,645.117053495842
648.2138392129895,536.9564091226059
572.384858343623,647.2435076544892
665.3711323709857,636.8863529144461
572.3699650661731,626.5933300269132
601.7700122947708,659.8284949112225
602.058155827299,669.3320821937001
625.5194134506737,631.9690349349281
565.2442559885181,540.209907574774
654.1056486711975,677.0215984114404
588.6791491499872,567.8859179451151
586.0511056746459,616.6478905833518
632.9796886712129,571.3830313064643
559.5345272369227,648.5591585686727
638.795653895518,647.1428979572717
546.0791683219666,628.9172727654556
651.8945619302559,659.4675708492863
622.2955479957728,642.9559823574045
591.9644156779825,623.2305917406172
626.2525573684865,563.7255278223842
645.7267734594678,623.677017982994
655.5978017478275,644.9046317781425
654.3643673982245,646.4522816931023
633.5487231234578,662.9841069305376
549.722913618746,681.7437244532218
583.8836324226953,656.3624905034314
597.2120629139919,549.6971397941098
653.0456552244398,622.4088452869398
642.409726463754,635.6114260635161
634.2418458782425,658.6180601309222
634.8887189388794,561.4025734405584
660.2124685410749,609.9369189055503
645.9720385989204,614.9685202410188
635.8221886693896,646.0348261608895
546.0138045023394,636.6670515331595
557.0760389155479,548.6034072031085
599.4693535338507,651.0310913454998
653.2421994583823,634.5571615875251
637.3681403773849,583.9749940324159
613.5889416704539,611.705731749
633.9409344569425,642.1316839283176
664.4833383484311,569.5744510867188
564.3784879412923,660.1489546919311
647.549919048599,577.1745131693891
622.3946842964704,618.7754406414094
555.9236719134705,652.7389771003883
617.3886990626186,625.4693721538777
602.6979135380506,619.0357138830901
659.9437794473534,600.7118137129346
532.0515792405839,619.3698317416076
621.7590360867589,670.555145140026
583.743064950744,544.338233470658
527.0878330730566,634.9462338391921
600.7345323490454,645.4085787065769
616.2805094764591,643.4821544464569
632.3577485407428,569.4538545732552
642.2309628459142,628.084629344074
678.7217406710929,620.3782616865979
633.787746658432,608.4107374876842
634.1145730783811,594.8840663679985
567.3681620367574,626.3716631777477
587.6923073107602,646.7778444175723
677.1619812862801,624.3880633805254
570.1336001461891,546.2261646523582
596.9863260591852,609.1091698503808
625.9699451187474,661.5325833133621
625.7701134299012,641.2912118400749
552.3320246436281,623.1907360212031
513.6720021190206,637.0247540446442
613.87896380341,633.7348948573002
596.0809418850441,626.0398141771396
667.87780914186,604.0749528577109
593.4648625970514,629.4048023663428
611.1565251936379,631.4455622571681
632.0646170799668,645.8226780705206
620.871184371052,635.5040573382298
634.5207912960251,593.2078136635631
614.3945073991977,649.1503650704028
639.1411143860994,572.9928747786246
662.6152658162739,659.626470863785
667.0421020849823,540.5292375586528
624.9180925531771,530.3801447778308
613.4126315154165,571.3961524143813
646.2298159550306,652.363266737177
639.8798451769082,670.2317361655538
574.5182078283461,521.2693190602668
616.5177849082527,627.6481426487053
626.3742225472727,662.3159227231803
636.5278372818351,673.51509278659
581.0086809916976,636.8707838370151
592.786155934479,596.9078556056038
565.392707901997,602.9484414129447
627.5846679129997,639.4749472613106
624.2008207172391,670.3420621609348
631.0913598013998,589.9995177345928
640.1672165901524,611.4098440797995
572.1818404817028,569.0138271957876
651.5781121092807,592.3207920740059
632.6101004168524,592.3199079443104
595.5381878149278,623.365372714648
624.6261372641949,641.1938227081739
579.8216399948816,663.6440893893678
589.3347539129751,615.3087052905561
668.2139533341526,576.9613509916808
631.1413673374294,620.7737865420745
574.4314780019845,660.4070687033275
637.062439405817,663.1170482594146
644.3368749654439,657.8326447357429
636.4705353624506,639.6273088729274
625.3476252550976,619.7077259074005
557.7353371222207,670.0714155661117
616.4641498624046,644.6177550923895
595.1357672175554,598.971917109965
657.3843429924422,633.4247531142047
593.504110694765,601.2455684126586
659.1572885280931,609.1277636811767
564.7320032626604,673.781171368163
583.6737926419372,612.904500809789
592.9487438503114,650.933263210359
614.0520582966544,628.0101209137756
575.3739872427958,546.4932197405753
629.9577314312999,614.0110269883301
653.0176959153684,632.5725996121145
566.3150562883428,638.4994243342428
648.9091041085112,554.5479742731247
659.9016400777447,612.1564627887275
633.0918730754166,634.7107150459685
631.1513868572277,644.7509730546496
584.4337155588645,640.491947096359
654.0229342898717,600.5730798523774
617.3211133207096,612.3609557823457
605.5486285737832,576.7878328338803
648.0124318906019,634.5475330899797
634.1098488036957,649.5544880909483
656.2400888273997,544.3209441534002
584.7485664976166,622.8032543176818
669.4199609111794,623.3130561423852
606.1577014272365,659.1935598461331
593.6223685197857,634.7317363953904
653.6659540581513,612.0769389814201
646.1582851306777,654.2705237584089
625.4770536088309,650.7970676272931
560.5439144370907,634.5591643786729
646.6062122314042,548.9754604473927
610.9240303482092,558.7152962502064
596.8502448475718,649.9289932943956
558.8352994146719,667.0093793222314
640.2392714772276,602.9174775860891
594.6933526580127,652.6032973145095
582.3730768999394,596.5208342768207
596.8835885477586,602.1672074444097
672.7533373850532,590.5665880785175
654.7154592743103,639.1348534200964
609.5411655217017,498.9499501664798
671.2852820090193,529.2911378801828
658.7519018923763,556.0793546885218
602.1786020248585,630.3891955074403
608.9866136852777,638.1325876248122
607.4919881687713,615.3900319793975
628.5101653789817,611.0435473988607
640.2118183971255,638.5768064212132
620.6504617251979,632.5065762314914
636.1389813574433,642.9749324539507
656.1232959643339,571.6357722889909
649.2616076318697,576.1323347688669
615.8384539279539,631.1993054645052
657.7670018890533,602.7860685526796
637.6891783371623,601.6435978543748
608.8131836533089,565.7615814071253
655.7717778338719,601.5758145775537
599.0150893189624,623.3406416518067
607.6085665195441,637.489259618916
642.3482557410634,655.2161848507418
607.1577954684413,637.9284227883338
626.7630064468368,654.9424281460007
631.9165743853812,573.8108883270177
641.715944543373,601.8053322666814
604.0728806990429,597.0392386295094
618.4595130897311,632.2408665436639
543.7851213896561,608.8017501328857
596.3851356208521,617.9010322365076
585.8011747531219,645.5440142181936
588.4295980151504,646.7692543880921
